,name,Player_ID,MATCHUP,WL,FG3_PCT,FGM,FTM,MIN,REB,AST,PTS,BLK,STL
35,,77142,LAL @ PHX,W,,6,8,41,6,20.0,21,1.0,3.0
36,,77142,LAL @ PHX,W,0.333,8,3,43,9,11.0,20,0.0,1.0
37,,77142,LAL vs. PHX,W,,9,3,44,9,14.0,22,0.0,2.0
38,,77142,LAL vs. PHX,W,,6,6,31,3,12.0,18,0.0,3.0
39,,77142,LAL @ SEA,W,,4,9,39,9,9.0,17,2.0,0.0
40,,77142,LAL @ SEA,W,,3,4,44,9,14.0,10,0.0,2.0
41,,77142,LAL vs. SEA,W,,4,4,38,5,12.0,12,0.0,2.0
42,,77142,LAL vs. SEA,W,,5,11,42,1,14.0,21,0.0,5.0
43,,77142,LAL @ POR,W,,8,1,41,6,7.0,17,0.0,1.0
44,,77142,LAL vs. POR,W,,10,11,38,8,12.0,35,0.0,5.0
45,,77142,LAL vs. POR,W,,10,8,42,7,16.0,30,0.0,0.0
46,,77142,LAL vs. DET,W,0.0,6,7,40,5,14.0,19,0.0,2.0
47,,77142,LAL vs. DET,W,0.0,5,12,45,4,19.0,22,0.0,2.0
48,,77142,LAL @ DET,L,,4,7,45,6,17.0,15,1.0,2.0
49,,77142,LAL @ DET,L,0.0,7,9,34,4,6.0,23,0.0,1.0
50,,77142,LAL @ DET,W,,7,4,40,6,14.0,18,0.0,3.0
51,,77142,LAL vs. DET,W,,7,9,42,7,11.0,23,0.0,2.0
52,,77142,LAL vs. DET,L,1.0,8,10,44,8,10.0,28,0.0,2.0
53,,77142,LAL vs. DAL,W,,9,6,43,9,11.0,24,1.0,1.0
54,,77142,LAL @ DAL,L,0.0,8,3,41,2,12.0,19,0.0,1.0
55,,77142,LAL vs. DAL,W,,7,0,35,6,20.0,15,0.0,0.0
56,,77142,LAL @ DAL,L,,10,7,42,5,12.0,28,0.0,0.0
57,,77142,LAL @ DAL,L,,6,1,39,8,10.0,14,1.0,1.0
58,,77142,LAL vs. DAL,W,1.0,5,3,37,4,19.0,15,0.0,2.0
59,,77142,LAL vs. DAL,W,,8,3,42,6,12.0,19,0.0,1.0
60,,77142,LAL vs. UTH,W,,9,5,40,9,16.0,23,0.0,1.0
61,,77142,LAL @ UTH,L,,3,4,31,6,9.0,10,0.0,1.0
62,,77142,LAL vs. UTH,W,,10,0,41,3,13.0,20,0.0,2.0
63,,77142,LAL @ UTH,W,,7,10,41,2,9.0,24,0.0,0.0
64,,77142,LAL @ UTH,L,,7,2,36,0,6.0,16,0.0,1.0
65,,77142,LAL vs. UTH,L,,7,5,45,7,10.0,19,1.0,0.0
66,,77142,LAL vs. UTH,W,,6,7,36,5,9.0,19,0.0,2.0
67,,77142,LAL @ SAN,W,,9,7,41,5,11.0,25,0.0,2.0
68,,77142,LAL vs. SAN,W,,9,8,43,9,15.0,26,0.0,2.0
69,,77142,LAL vs. SAN,W,,5,3,42,4,18.0,13,0.0,3.0
70,,77142,LAL vs. BOS,W,0.0,7,2,42,8,19.0,16,1.0,3.0
71,,77142,LAL @ BOS,L,1.0,12,4,40,8,12.0,29,0.0,4.0
72,,77142,LAL @ BOS,W,,12,5,41,8,5.0,29,0.0,1.0
73,,77142,LAL @ BOS,L,,12,8,43,11,9.0,32,0.0,1.0
74,,77142,LAL vs. BOS,W,,10,2,31,5,20.0,22,0.0,3.0
75,,77142,LAL vs. BOS,W,,13,3,39,8,13.0,29,1.0,2.0
76,,77142,LAL @ SEA,W,0.0,6,9,34,5,12.0,21,0.0,2.0
77,,77142,LAL @ SEA,W,,6,7,35,7,11.0,19,0.0,2.0
78,,77142,LAL vs. SEA,W,0.0,6,8,45,10,10.0,20,1.0,2.0
79,,77142,LAL vs. SEA,W,,5,9,40,7,11.0,19,1.0,2.0
80,,77142,LAL vs. GOS,W,,8,3,35,5,13.0,19,1.0,2.0
81,,77142,LAL @ GOS,L,,5,6,37,5,5.0,16,0.0,0.0
82,,77142,LAL @ GOS,W,,7,6,38,10,14.0,20,0.0,2.0
83,,77142,LAL vs. GOS,W,,8,7,33,8,8.0,23,0.0,1.0
84,,77142,LAL vs. GOS,W,,8,9,37,12,14.0,25,0.0,2.0
85,,77142,LAL @ DEN,W,,7,2,34,7,14.0,16,0.0,0.0
86,,77142,LAL vs. DEN,W,,7,7,35,8,15.0,21,1.0,2.0
87,,77142,LAL vs. DEN,W,,7,1,27,7,14.0,16,1.0,0.0
88,,77142,LAL vs. HOU,L,,9,6,32,5,13.0,24,0.0,3.0
89,,77142,LAL @ HOU,L,,9,2,46,12,11.0,20,0.0,1.0
90,,77142,LAL @ HOU,L,,6,5,45,8,20.0,17,0.0,3.0
91,,77142,LAL vs. HOU,L,0.0,7,10,43,8,19.0,24,0.0,2.0
92,,77142,LAL vs. HOU,W,,9,8,41,7,18.0,26,0.0,3.0
93,,77142,LAL @ DAL,W,,5,11,43,6,17.0,21,0.0,3.0
94,,77142,LAL vs. DAL,W,,10,9,42,7,14.0,29,1.0,2.0
95,,77142,LAL @ DAL,L,,11,7,43,15,14.0,29,0.0,2.0
96,,77142,LAL @ DAL,L,,8,2,41,2,14.0,18,0.0,3.0
97,,77142,LAL vs. DAL,W,,7,7,32,7,9.0,21,0.0,0.0
98,,77142,LAL vs. DAL,W,,6,4,31,7,14.0,16,0.0,2.0
99,,77142,LAL @ SAN,W,,4,6,32,10,17.0,14,0.0,2.0
100,,77142,LAL vs. SAN,W,,13,4,37,3,13.0,30,0.0,0.0
101,,77142,LAL vs. SAN,W,,6,1,33,3,18.0,13,0.0,1.0
102,,77142,LAL @ BOS,W,,5,4,36,10,14.0,14,0.0,1.0
103,,77142,LAL vs. BOS,W,,11,4,42,6,17.0,26,0.0,2.0
104,,77142,LAL vs. BOS,L,,5,10,43,11,12.0,20,0.0,2.0
105,,77142,LAL vs. BOS,W,0.5,6,4,39,9,16.0,17,0.0,2.0
106,,77142,LAL @ BOS,W,,6,2,41,4,13.0,14,0.0,3.0
107,,77142,LAL @ BOS,L,,8,3,34,1,12.0,19,0.0,3.0
108,,77142,LAL vs. DEN,W,,8,1,28,6,19.0,17,0.0,2.0
109,,77142,LAL @ DEN,W,0.0,6,5,38,6,13.0,17,1.0,0.0
110,,77142,LAL @ DEN,W,0.0,2,3,36,14,15.0,7,0.0,2.0
111,,77142,LAL vs. DEN,L,0.0,5,3,41,9,15.0,13,0.0,1.0
112,,77142,LAL vs. DEN,W,,2,6,26,3,16.0,10,0.0,1.0
113,,77142,LAL vs. POR,W,,9,16,40,9,19.0,34,0.0,2.0
114,,77142,LAL @ POR,L,0.0,8,15,41,6,13.0,31,1.0,0.0
115,,77142,LAL @ POR,W,,5,3,41,7,23.0,13,0.0,1.0
116,,77142,LAL vs. POR,W,0.0,7,5,38,9,18.0,19,0.0,3.0
117,,77142,LAL vs. POR,W,,6,0,28,7,12.0,12,0.0,3.0
118,,77142,LAL @ PHX,W,,5,3,35,7,11.0,13,0.0,1.0
119,,77142,LAL vs. PHX,W,,5,9,31,6,12.0,19,2.0,3.0
120,,77142,LAL vs. PHX,W,,7,4,29,4,19.0,18,0.0,0.0
121,,77142,LAL @ BOS,L,,5,6,43,5,15.0,16,2.0,4.0
122,,77142,LAL vs. BOS,W,,10,1,41,6,10.0,21,0.0,1.0
123,,77142,LAL @ BOS,L,,3,4,39,5,13.0,10,2.0,2.0
124,,77142,LAL vs. BOS,L,,8,4,49,11,17.0,20,0.0,2.0
125,,77142,LAL vs. BOS,W,,4,6,39,11,21.0,14,1.0,1.0
126,,77142,LAL @ BOS,L,,10,7,46,10,9.0,27,1.0,0.0
127,,77142,LAL @ BOS,W,0.0,7,4,38,6,10.0,18,0.0,4.0
128,,77142,LAL @ PHX,W,,7,2,43,11,13.0,16,1.0,1.0
129,,77142,LAL vs. PHX,L,,11,4,41,4,13.0,26,1.0,2.0
130,,77142,LAL @ PHX,W,,8,4,41,2,15.0,20,0.0,1.0
131,,77142,LAL @ PHX,L,0.0,6,9,47,8,13.0,21,1.0,3.0
132,,77142,LAL vs. PHX,W,,2,2,38,7,24.0,6,2.0,5.0
133,,77142,LAL vs. PHX,W,,8,0,33,1,9.0,16,0.0,4.0
134,,77142,LAL vs. DAL,W,,5,4,29,6,15.0,14,2.0,0.0
135,,77142,LAL @ DAL,W,0.0,6,2,47,11,16.0,14,1.0,2.0
136,,77142,LAL @ DAL,L,,11,2,41,4,14.0,24,0.0,1.0
137,,77142,LAL vs. DAL,W,0.0,12,3,35,8,11.0,27,3.0,2.0
138,,77142,LAL vs. DAL,W,,3,0,26,1,11.0,6,2.0,2.0
139,,77142,LAL @ KCK,W,,4,9,42,10,13.0,17,1.0,2.0
140,,77142,LAL vs. KCK,W,0.0,9,5,40,5,11.0,23,0.0,0.0
141,,77142,LAL vs. KCK,W,,12,2,39,7,11.0,26,0.0,3.0
142,,77142,LAL vs. PHL,L,0.0,8,11,48,7,13.0,27,1.0,1.0
143,,77142,LAL vs. PHL,L,0.0,3,12,44,7,13.0,18,1.0,2.0
144,,77142,LAL @ PHL,L,0.0,6,0,44,8,13.0,12,1.0,3.0
145,,77142,LAL @ PHL,L,,8,3,43,9,11.0,19,0.0,1.0
146,,77142,LAL @ SAN,W,,1,0,48,15,16.0,2,1.0,2.0
147,,77142,LAL vs. SAN,L,,7,2,45,11,19.0,16,1.0,2.0
148,,77142,LAL @ SAN,W,,9,13,44,8,17.0,31,0.0,1.0
149,,77142,LAL @ SAN,W,,5,3,42,11,13.0,13,2.0,2.0
150,,77142,LAL vs. SAN,L,0.0,12,4,43,12,7.0,28,1.0,4.0
151,,77142,LAL vs. SAN,W,0.0,6,3,38,6,12.0,15,0.0,2.0
152,,77142,LAL vs. POR,W,,9,7,40,7,15.0,25,0.0,4.0
153,,77142,LAL @ POR,L,0.0,5,0,44,7,8.0,10,1.0,0.0
154,,77142,LAL @ POR,W,,6,3,38,7,11.0,15,0.0,0.0
155,,77142,LAL vs. POR,W,,7,4,43,4,6.0,18,2.0,3.0
156,,77142,LAL vs. POR,W,,8,3,39,9,18.0,19,1.0,7.0
157,,77142,LAL vs. PHL,W,,2,9,44,13,13.0,13,2.0,4.0
158,,77142,LAL @ PHL,L,,4,2,40,10,4.0,10,0.0,2.0
159,,77142,LAL vs. PHL,W,0.0,8,8,43,8,7.0,24,0.0,1.0
160,,77142,LAL vs. PHL,W,,8,6,34,9,8.0,22,0.0,3.0
161,,77142,LAL @ PHL,L,0.0,6,6,44,11,7.0,18,0.0,4.0
162,,77142,LAL @ PHL,W,,4,2,45,14,9.0,10,0.0,1.0
163,,77142,LAL @ SAN,W,,8,6,41,9,6.0,22,0.0,4.0
164,,77142,LAL @ SAN,W,,3,6,41,10,10.0,12,0.0,2.0
165,,77142,LAL vs. SAN,W,,6,7,39,11,9.0,19,1.0,5.0
166,,77142,LAL vs. SAN,W,,5,3,42,16,14.0,13,0.0,3.0
167,,77142,LAL @ PHX,W,,4,7,35,11,12.0,15,0.0,3.0
168,,77142,LAL @ PHX,W,,9,5,41,14,9.0,23,0.0,2.0
169,,77142,LAL vs. PHX,W,,8,3,35,12,12.0,19,0.0,5.0
170,,77142,LAL vs. PHX,W,,8,7,38,10,10.0,23,0.0,1.0
171,,77142,LAL vs. HOU,L,,2,6,47,12,9.0,10,1.0,2.0
172,,77142,LAL @ HOU,W,,7,1,39,18,8.0,15,0.0,4.0
173,,77142,LAL vs. HOU,L,,10,6,41,11,4.0,26,2.0,2.0
174,,77142,LAL @ PHL,W,,14,14,47,15,7.0,42,1.0,3.0
175,,77142,LAL vs. PHL,W,,4,6,39,15,10.0,14,0.0,3.0
176,,77142,LAL @ PHL,L,,10,8,45,9,9.0,28,1.0,3.0
177,,77142,LAL @ PHL,W,,6,4,44,11,5.0,16,0.0,2.0
178,,77142,LAL vs. PHL,L,,5,3,41,8,11.0,13,0.0,2.0
179,,77142,LAL vs. PHL,W,,8,0,40,9,10.0,16,0.0,3.0
180,,77142,LAL vs. SEA,W,,9,2,41,10,10.0,20,,
181,,77142,LAL @ SEA,W,,6,3,41,13,6.0,15,,
182,,77142,LAL @ SEA,W,,4,6,43,11,10.0,14,,
183,,77142,LAL vs. SEA,W,,6,7,37,5,9.0,19,,6.0
184,,77142,LAL vs. SEA,L,,7,4,36,8,9.0,19,,
185,,77142,LAL vs. PHX,W,,8,3,38,7,11.0,19,0.0,2.0
186,,77142,LAL @ PHX,L,,3,2,40,9,13.0,8,0.0,2.0
187,,77142,LAL @ PHX,W,,3,6,39,13,4.0,12,0.0,5.0
188,,77142,LAL vs. PHX,W,,6,12,48,13,11.0,25,0.0,6.0
189,,77142,LAL vs. PHX,W,,4,5,39,12,16.0,13,0.0,2.0
0,Larry Bird,1449,BOS @ CLE,L,0.0,6,0,33,5,4.0,12,0.0,0.0
1,Larry Bird,1449,BOS vs. CLE,W,0.0,8,0,37,6,14.0,16,1.0,1.0
2,Larry Bird,1449,BOS @ CLE,L,0.0,6,1,20,5,0.0,13,0.0,0.0
3,Larry Bird,1449,BOS vs. CLE,L,0.0,1,2,17,2,3.0,4,1.0,0.0
4,Larry Bird,1449,BOS @ DET,L,0.0,4,4,45,4,4.0,12,0.0,2.0
5,Larry Bird,1449,BOS vs. DET,L,0.0,7,2,41,5,5.0,16,0.0,1.0
6,Larry Bird,1449,BOS @ DET,L,0.0,4,5,44,6,4.0,13,0.0,3.0
7,Larry Bird,1449,BOS @ DET,W,0.333,4,1,33,7,4.0,10,0.0,1.0
8,Larry Bird,1449,BOS vs. DET,W,1.0,7,1,42,8,5.0,16,1.0,0.0
9,Larry Bird,1449,BOS vs. IND,W,0.0,12,8,33,9,7.0,32,0.0,1.0
10,Larry Bird,1449,BOS @ IND,L,0.333,7,3,40,6,8.0,18,2.0,0.0
11,Larry Bird,1449,BOS @ IND,W,0.0,4,7,37,9,6.0,15,0.0,1.0
12,Larry Bird,1449,BOS vs. IND,L,0.0,7,4,40,6,10.0,18,0.0,1.0
13,Larry Bird,1449,BOS vs. IND,W,0.0,6,9,41,12,12.0,21,0.0,3.0
14,Larry Bird,1449,BOS vs. NYK,L,0.25,11,8,46,9,5.0,31,1.0,1.0
15,Larry Bird,1449,BOS @ NYK,L,0.5,6,8,39,8,5.0,21,0.0,1.0
16,Larry Bird,1449,BOS @ NYK,L,0.25,12,6,45,8,8.0,31,2.0,1.0
17,Larry Bird,1449,BOS vs. NYK,W,0.0,5,5,37,3,16.0,15,2.0,1.0
18,Larry Bird,1449,BOS vs. NYK,W,0.4,10,2,40,18,10.0,24,0.0,1.0
19,Larry Bird,1449,BOS @ DET,L,0.0,4,8,44,14,5.0,16,2.0,3.0
20,Larry Bird,1449,BOS vs. DET,L,0.0,9,9,49,17,4.0,27,1.0,5.0
21,Larry Bird,1449,BOS @ DET,W,,7,5,39,10,6.0,20,3.0,1.0
22,Larry Bird,1449,BOS @ DET,L,,6,6,45,11,8.0,18,0.0,3.0
23,Larry Bird,1449,BOS vs. DET,W,0.0,6,6,54,12,8.0,18,3.0,2.0
24,Larry Bird,1449,BOS vs. DET,L,0.5,8,3,44,9,6.0,20,2.0,2.0
25,Larry Bird,1449,BOS vs. ATL,W,,15,3,47,4,6.0,34,1.0,1.0
26,Larry Bird,1449,BOS @ ATL,W,,10,3,46,11,1.0,23,0.0,2.0
27,Larry Bird,1449,BOS vs. ATL,L,,9,4,46,9,8.0,22,0.0,0.0
28,Larry Bird,1449,BOS @ ATL,L,,12,6,44,8,8.0,30,0.0,0.0
29,Larry Bird,1449,BOS @ ATL,L,,5,12,40,9,8.0,22,2.0,3.0
30,Larry Bird,1449,BOS vs. ATL,W,,7,0,40,8,6.0,16,0.0,0.0
31,Larry Bird,1449,BOS vs. ATL,W,,15,5,47,5,8.0,38,0.0,3.0
32,Larry Bird,1449,BOS @ NYK,W,,10,6,46,6,6.0,28,0.0,2.0
33,Larry Bird,1449,BOS @ NYK,L,,8,3,46,8,12.0,20,0.0,5.0
34,Larry Bird,1449,BOS vs. NYK,W,,12,11,42,4,6.0,36,0.0,3.0
35,Larry Bird,1449,BOS vs. NYK,W,,9,11,44,5,8.0,29,0.0,1.0
36,Larry Bird,1449,BOS @ LAL,L,0.0,6,4,41,9,5.0,16,2.0,2.0
37,Larry Bird,1449,BOS vs. LAL,W,0.5,7,8,44,12,7.0,23,1.0,2.0
38,Larry Bird,1449,BOS vs. LAL,L,0.667,7,5,47,10,7.0,21,2.0,1.0
39,Larry Bird,1449,BOS vs. LAL,W,0.0,10,10,44,12,4.0,30,1.0,0.0
40,Larry Bird,1449,BOS @ LAL,L,1.0,9,4,36,10,4.0,23,1.0,1.0
41,Larry Bird,1449,BOS @ LAL,L,,14,4,42,7,6.0,32,0.0,1.0
42,Larry Bird,1449,BOS vs. DET,W,,13,10,48,9,9.0,37,2.0,0.0
43,Larry Bird,1449,BOS @ DET,L,0.0,14,7,47,9,2.0,35,1.0,1.0
44,Larry Bird,1449,BOS vs. DET,W,0.0,12,12,47,12,9.0,36,1.0,1.0
45,Larry Bird,1449,BOS @ DET,L,,8,0,33,7,4.0,16,0.0,0.0
46,Larry Bird,1449,BOS @ DET,L,,6,5,30,11,6.0,17,0.0,0.0
47,Larry Bird,1449,BOS vs. DET,W,0.4,10,9,47,9,12.0,31,0.0,0.0
48,Larry Bird,1449,BOS vs. DET,W,0.0,7,4,44,16,11.0,18,1.0,2.0
49,Larry Bird,1449,BOS vs. MIL,W,,9,13,48,10,8.0,31,2.0,2.0
50,Larry Bird,1449,BOS @ MIL,L,0.0,9,4,45,14,4.0,22,1.0,2.0
51,Larry Bird,1449,BOS vs. MIL,L,,8,10,46,8,12.0,26,0.0,1.0
52,Larry Bird,1449,BOS @ MIL,W,,13,13,56,7,8.0,42,2.0,0.0
53,Larry Bird,1449,BOS @ MIL,L,,7,4,46,8,8.0,18,0.0,2.0
54,Larry Bird,1449,BOS vs. MIL,W,,10,9,45,10,5.0,30,0.0,1.0
55,Larry Bird,1449,BOS vs. MIL,W,,13,13,44,11,7.0,40,1.0,4.0
56,Larry Bird,1449,BOS @ CHI,W,,11,10,45,14,6.0,32,1.0,2.0
57,Larry Bird,1449,BOS vs. CHI,W,,9,11,44,7,8.0,29,0.0,0.0
58,Larry Bird,1449,BOS vs. CHI,W,,4,7,46,9,13.0,17,0.0,2.0
59,Larry Bird,1449,BOS vs. HOU,W,0.667,8,11,46,11,12.0,29,0.0,3.0
60,Larry Bird,1449,BOS @ HOU,L,0.333,6,4,43,7,4.0,17,0.0,0.0
61,Larry Bird,1449,BOS @ HOU,W,0.333,9,2,47,9,10.0,21,0.0,1.0
62,Larry Bird,1449,BOS @ HOU,L,0.0,10,5,45,15,11.0,25,0.0,4.0
63,Larry Bird,1449,BOS vs. HOU,W,0.6,12,4,44,8,7.0,31,2.0,4.0
64,Larry Bird,1449,BOS vs. HOU,W,0.0,8,5,44,8,13.0,21,0.0,4.0
65,Larry Bird,1449,BOS @ MIL,W,,10,5,45,8,5.0,30,0.0,2.0
66,Larry Bird,1449,BOS @ MIL,W,,7,3,44,16,13.0,19,0.0,1.0
67,Larry Bird,1449,BOS vs. MIL,W,0.167,10,5,43,8,9.0,26,1.0,3.0
68,Larry Bird,1449,BOS vs. MIL,W,0.333,9,7,32,6,5.0,26,0.0,1.0
69,Larry Bird,1449,BOS vs. ATL,W,,14,7,39,10,5.0,36,1.0,2.0
70,Larry Bird,1449,BOS @ ATL,L,,5,10,42,9,5.0,20,0.0,2.0
71,Larry Bird,1449,BOS @ ATL,W,,12,2,45,9,12.0,28,1.0,2.0
72,Larry Bird,1449,BOS vs. ATL,W,,15,6,42,8,7.0,36,1.0,2.0
73,Larry Bird,1449,BOS vs. ATL,W,,8,0,33,12,6.0,16,1.0,1.0
74,Larry Bird,1449,BOS @ CHI,W,,5,9,40,6,8.0,19,2.0,1.0
75,Larry Bird,1449,BOS vs. CHI,W,,14,6,56,12,8.0,36,2.0,1.0
76,Larry Bird,1449,BOS vs. CHI,W,,9,10,40,6,8.0,30,0.0,3.0
77,Larry Bird,1449,BOS vs. LAL,L,0.0,12,4,47,10,3.0,28,0.0,1.0
78,Larry Bird,1449,BOS @ LAL,L,0.5,8,3,44,7,7.0,20,1.0,1.0
79,Larry Bird,1449,BOS @ LAL,W,,8,10,43,11,5.0,26,1.0,3.0
80,Larry Bird,1449,BOS @ LAL,L,,8,4,35,7,3.0,20,0.0,1.0
81,Larry Bird,1449,BOS vs. LAL,L,0.333,9,11,41,12,3.0,30,2.0,2.0
82,Larry Bird,1449,BOS vs. LAL,W,0.5,8,2,31,6,9.0,19,0.0,3.0
83,Larry Bird,1449,BOS vs. PHL,W,,6,5,43,5,5.0,17,1.0,3.0
84,Larry Bird,1449,BOS @ PHL,L,0.0,4,6,38,7,6.0,14,1.0,0.0
85,Larry Bird,1449,BOS @ PHL,W,0.667,11,2,42,7,5.0,26,1.0,4.0
86,Larry Bird,1449,BOS vs. PHL,W,0.0,8,8,41,8,7.0,24,3.0,2.0
87,Larry Bird,1449,BOS vs. PHL,W,0.0,10,3,36,9,7.0,23,1.0,4.0
88,Larry Bird,1449,BOS @ DET,W,0.0,7,3,36,9,7.0,17,3.0,1.0
89,Larry Bird,1449,BOS vs. DET,W,0.0,17,9,43,13,5.0,43,0.0,1.0
90,Larry Bird,1449,BOS @ DET,L,0.5,9,2,44,7,7.0,21,1.0,2.0
91,Larry Bird,1449,BOS @ DET,L,0.0,9,7,44,13,8.0,25,1.0,1.0
92,Larry Bird,1449,BOS vs. DET,W,0.0,14,14,40,10,6.0,42,1.0,0.0
93,Larry Bird,1449,BOS vs. DET,W,0.0,9,3,33,9,5.0,21,0.0,1.0
94,Larry Bird,1449,BOS @ CLE,W,0.0,11,12,42,14,7.0,34,0.0,1.0
95,Larry Bird,1449,BOS vs. CLE,W,,14,2,47,11,7.0,30,1.0,1.0
96,Larry Bird,1449,BOS vs. CLE,W,0.5,14,11,43,7,3.0,40,1.0,2.0
97,Larry Bird,1449,BOS vs. LAL,W,,6,8,38,12,3.0,20,1.0,2.0
98,Larry Bird,1449,BOS @ LAL,L,,8,12,47,14,8.0,28,3.0,1.0
99,Larry Bird,1449,BOS vs. LAL,W,1.0,15,2,42,17,2.0,34,1.0,2.0
100,Larry Bird,1449,BOS @ LAL,W,0.333,9,10,49,21,2.0,29,0.0,3.0
101,Larry Bird,1449,BOS @ LAL,L,,9,12,38,7,2.0,30,1.0,3.0
102,Larry Bird,1449,BOS vs. LAL,W,,8,11,49,13,3.0,27,2.0,1.0
103,Larry Bird,1449,BOS vs. LAL,L,1.0,7,9,42,14,5.0,24,0.0,3.0
104,Larry Bird,1449,BOS vs. MIL,W,1.0,8,4,42,13,4.0,21,1.0,2.0
105,Larry Bird,1449,BOS @ MIL,L,0.0,13,6,38,10,8.0,32,0.0,3.0
106,Larry Bird,1449,BOS @ MIL,W,,10,8,41,8,6.0,28,0.0,4.0
107,Larry Bird,1449,BOS vs. MIL,W,,9,14,43,13,7.0,32,1.0,3.0
108,Larry Bird,1449,BOS vs. MIL,W,,6,12,38,6,5.0,24,1.0,0.0
109,Larry Bird,1449,BOS vs. NYK,W,0.5,13,12,42,12,10.0,39,0.0,3.0
110,Larry Bird,1449,BOS @ NYK,L,,14,7,46,11,7.0,35,0.0,3.0
111,Larry Bird,1449,BOS vs. NYK,W,,9,8,37,9,10.0,26,1.0,3.0
112,Larry Bird,1449,BOS @ NYK,L,0.0,10,9,36,11,4.0,29,2.0,0.0
113,Larry Bird,1449,BOS @ NYK,L,0.0,11,2,40,11,3.0,24,0.0,3.0
114,Larry Bird,1449,BOS vs. NYK,W,1.0,16,4,37,11,4.0,37,2.0,4.0
115,Larry Bird,1449,BOS vs. NYK,W,,10,3,41,9,12.0,23,2.0,3.0
116,Larry Bird,1449,BOS @ WAS,W,0.0,7,3,43,6,7.0,17,2.0,4.0
117,Larry Bird,1449,BOS @ WAS,L,,12,3,46,5,6.0,27,4.0,2.0
118,Larry Bird,1449,BOS vs. WAS,W,,10,3,42,12,6.0,23,0.0,1.0
119,Larry Bird,1449,BOS vs. WAS,W,0.0,9,5,44,7,12.0,23,3.0,1.0
120,Larry Bird,1449,BOS @ MIL,L,,9,0,40,11,8.0,18,0.0,1.0
121,Larry Bird,1449,BOS @ MIL,L,0.0,10,1,36,14,6.0,21,0.0,6.0
122,Larry Bird,1449,BOS vs. MIL,L,,7,3,35,10,4.0,17,0.0,4.0
123,Larry Bird,1449,BOS vs. ATL,W,,10,5,44,9,9.0,26,2.0,1.0
124,Larry Bird,1449,BOS @ ATL,L,,4,7,39,16,9.0,15,1.0,2.0
125,Larry Bird,1449,BOS vs. ATL,W,,9,8,46,15,5.0,26,0.0,0.0
126,Larry Bird,1449,BOS vs. PHL,L,0.0,7,6,44,11,9.0,20,2.0,2.0
127,Larry Bird,1449,BOS @ PHL,W,0.0,6,2,45,17,4.0,14,0.0,2.0
128,Larry Bird,1449,BOS vs. PHL,W,0.0,8,4,42,20,8.0,20,1.0,1.0
129,Larry Bird,1449,BOS @ PHL,L,1.0,8,0,37,9,5.0,17,2.0,0.0
130,Larry Bird,1449,BOS @ PHL,L,0.0,6,3,44,13,11.0,15,1.0,1.0
131,Larry Bird,1449,BOS vs. PHL,L,0.0,9,0,45,14,4.0,18,1.0,3.0
132,Larry Bird,1449,BOS vs. PHL,W,0.0,10,4,41,15,10.0,24,1.0,4.0
133,Larry Bird,1449,BOS vs. WAS,W,,12,2,50,8,7.0,26,,
134,Larry Bird,1449,BOS @ WAS,W,,4,2,34,8,1.0,10,,
135,Larry Bird,1449,BOS @ WAS,W,,3,8,32,13,1.0,14,,
136,Larry Bird,1449,BOS vs. WAS,L,,12,2,40,10,3.0,26,,
137,Larry Bird,1449,BOS vs. WAS,W,,3,4,36,12,4.0,10,,
138,Larry Bird,1449,BOS @ HOU,W,,11,4,43,13,5.0,27,0.0,1.0
139,Larry Bird,1449,BOS vs. HOU,W,,5,2,38,12,8.0,12,1.0,0.0
140,Larry Bird,1449,BOS @ HOU,L,,3,2,43,12,7.0,8,0.0,2.0
141,Larry Bird,1449,BOS @ HOU,W,,3,2,44,13,10.0,8,2.0,5.0
142,Larry Bird,1449,BOS vs. HOU,L,,8,3,45,21,3.0,19,0.0,5.0
143,Larry Bird,1449,BOS vs. HOU,W,,9,0,44,21,9.0,18,0.0,1.0
144,Larry Bird,1449,BOS vs. PHL,W,,8,6,43,11,5.0,23,2.0,5.0
145,Larry Bird,1449,BOS @ PHL,W,,10,5,45,16,4.0,25,2.0,2.0
146,Larry Bird,1449,BOS vs. PHL,W,,11,10,43,11,5.0,32,2.0,3.0
147,Larry Bird,1449,BOS @ PHL,L,,7,4,48,17,6.0,18,3.0,2.0
148,Larry Bird,1449,BOS @ PHL,L,,8,6,45,13,4.0,22,0.0,0.0
149,Larry Bird,1449,BOS vs. PHL,W,,14,6,41,16,5.0,34,1.0,0.0
150,Larry Bird,1449,BOS vs. PHL,L,,14,5,48,10,3.0,33,0.0,1.0
151,Larry Bird,1449,BOS @ CHI,W,,13,8,44,11,5.0,35,1.0,3.0
152,Larry Bird,1449,BOS @ CHI,W,,9,6,48,17,10.0,24,2.0,
153,Larry Bird,1449,BOS vs. CHI,W,,5,2,44,12,9.0,12,,4.0
154,Larry Bird,1449,BOS vs. CHI,W,,9,5,44,12,5.0,23,,
155,Larry Bird,1449,BOS vs. PHL,L,,5,2,42,14,4.0,12,2.0,2.0
156,Larry Bird,1449,BOS @ PHL,L,,6,7,41,13,3.0,19,3.0,1.0
157,Larry Bird,1449,BOS @ PHL,L,,9,1,47,21,4.0,22,0.0,4.0
158,Larry Bird,1449,BOS vs. PHL,W,,15,1,46,12,2.0,31,1.0,1.0
159,Larry Bird,1449,BOS vs. PHL,L,,13,1,46,9,5.0,27,1.0,4.0
